"193","2014-12-16","310001","沪股通","110001","人民币","0.2772","64138.0","0.1547","34887.0","0.4319","99025.0",\N,\N,"130.0","116.82"
"281","2014-12-16","310003","港股通(沪)","110003","港元","5.0","13539.0","1.77","4072.0","6.77","17611.0",\N,\N,"105.0","101.07"
"192","2014-12-17","310001","沪股通","110001","人民币","0.3573","115020.0","0.3084","65671.0","0.6657","180691.0",\N,\N,"130.0","123.52"
"280","2014-12-17","310003","港股通(沪)","110003","港元","5.37","13571.0","2.74","5699.0","8.11","19270.0",\N,\N,"105.0","101.7"
"191","2014-12-18","310001","沪股通","110001","人民币","0.3449","75150.0","0.1619","33575.0","0.5068","108725.0",\N,\N,"130.0","110.92"
"279","2014-12-18","310003","港股通(沪)","110003","港元","5.41","11582.0","2.16","5518.0","7.57","17100.0",\N,\N,"105.0","101.02"
"190","2014-12-19","310001","沪股通","110001","人民币","0.294","68106.0","0.2077","41922.0","0.5017","110028.0",\N,\N,"130.0","119.29"
"278","2014-12-19","310003","港股通(沪)","110003","港元","5.29","10634.0","3.5","5905.0","8.79","16539.0",\N,\N,"105.0","102.52"
"189","2014-12-22","310001","沪股通","110001","人民币","0.3954","84974.0","0.263","52128.0","0.6584","137102.0",\N,\N,"130.0","115.72"
"277","2014-12-22","310003","港股通(沪)","110003","港元","6.03","12299.0","3.12","6854.0","9.15","19153.0",\N,\N,"105.0","101.32"
"188","2014-12-23","310001","沪股通","110001","人民币","0.3003","73822.0","0.2416","61134.0","0.5419","134956.0",\N,\N,"130.0","123.47"
"276","2014-12-23","310003","港股通(沪)","110003","港元","6.02","12030.0","1.67","4353.0","7.69","16383.0",\N,\N,"105.0","99.84"
"187","2014-12-24","310001","沪股通","110001","人民币","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"130.0","130.0"
"275","2014-12-24","310003","港股通(沪)","110003","港元","2.91","6866.0","0.73","2014.0","3.64","8880.0",\N,\N,"105.0","102.08"
"186","2014-12-29","310001","沪股通","110001","人民币","34.52","62500.0","27.82","68102.0","62.34","130602.0",\N,\N,"130.0","122.5"
"274","2014-12-29","310003","港股通(沪)","110003","港元","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"105.0","105.0"
"185","2014-12-30","310001","沪股通","110001","人民币","14.25","33552.0","21.21","46224.0","35.46","79776.0",\N,\N,"130.0","136.3"
"273","2014-12-30","310003","港股通(沪)","110003","港元","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"105.0","105.0"
"184","2014-12-31","310001","沪股通","110001","人民币","21.33","41404.0","21.54","40581.0","42.87","81985.0",\N,\N,"130.0","106.88"
"272","2014-12-31","310003","港股通(沪)","110003","港元","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"105.0","105.0"
"183","2015-1-5","310001","沪股通","110001","人民币","40.01","96819.0","19.98","48515.0","59.99","145334.0",\N,\N,"130.0","83.11"
"271","2015-1-5","310003","港股通(沪)","110003","港元","20.51","33888.0","5.22","12241.0","25.73","46129.0",\N,\N,"105.0","87.7"
"182","2015-1-6","310001","沪股通","110001","人民币","32.4","67392.0","32.64","76188.0","65.04","143580.0",\N,\N,"130.0","109.09"
"270","2015-1-6","310003","港股通(沪)","110003","港元","11.15","22180.0","2.88","6806.0","14.03","28986.0",\N,\N,"105.0","95.32"
"181","2015-1-7","310001","沪股通","110001","人民币","20.43","62539.0","17.01","39833.0","37.44","102372.0",\N,\N,"130.0","112.47"
"269","2015-1-7","310003","港股通(沪)","110003","港元","10.28","21663.0","2.85","6296.0","13.13","27959.0",\N,\N,"105.0","95.91"
"180","2015-1-8","310001","沪股通","110001","人民币","22.31","53725.0","21.74","62294.0","44.05","116019.0",\N,\N,"130.0","119.22"
"268","2015-1-8","310003","港股通(沪)","110003","港元","7.86","15741.0","2.95","7050.0","10.81","22791.0",\N,\N,"105.0","98.63"
"179","2015-1-9","310001","沪股通","110001","人民币","34.7","128236.0","20.17","51436.0","54.87","179672.0",\N,\N,"130.0","113.83"
"267","2015-1-9","310003","港股通(沪)","110003","港元","11.16","21465.0","4.47","8845.0","15.63","30310.0",\N,\N,"105.0","96.98"
"178","2015-1-12","310001","沪股通","110001","人民币","21.65","57098.0","34.38","66505.0","56.03","123603.0",\N,\N,"130.0","141.33"
"266","2015-1-12","310003","港股通(沪)","110003","港元","10.4","17045.0","2.99","6407.0","13.39","23452.0",\N,\N,"105.0","96.3"
"177","2015-1-13","310001","沪股通","110001","人民币","15.73","65544.0","18.23","49510.0","33.96","115054.0",\N,\N,"130.0","131.16"
"265","2015-1-13","310003","港股通(沪)","110003","港元","7.43","12393.0","2.33","5563.0","9.76","17956.0",\N,\N,"105.0","98.74"
"176","2015-1-14","310001","沪股通","110001","人民币","21.82","64509.0","15.88","42125.0","37.7","106634.0",\N,\N,"130.0","122.79"
"264","2015-1-14","310003","港股通(沪)","110003","港元","8.06","13061.0","2.15","5351.0","10.21","18412.0",\N,\N,"105.0","98.22"
"175","2015-1-15","310001","沪股通","110001","人民币","27.91","91299.0","20.86","44399.0","48.77","135698.0",\N,\N,"130.0","119.92"
"263","2015-1-15","310003","港股通(沪)","110003","港元","6.46","14989.0","1.74","3895.0","8.2","18884.0",\N,\N,"105.0","99.3"
